"","review","rating"
"173","Incompetent, disinterested, disorganized: save your money and book with someone else!Two refunds from this company have gone missing. Trying to get more details about these refunds (transaction numbers, refund mode, payment processor, etc.) has been like pulling teeth. Each time, they repeat the same spiel over and over, and tell you to go to the bank with the same info they're not giving you. You're always attended to by someone with a different name, too, so you're totally guaranteed of reasonable follow-ups to your case.To make matters worse, despite multiple instructions to correspond with the owner of the account only, they keep harassing the passenger named on the booking, who has had no part in the transaction and is also now subjected to this pathetic show of ""customer service,"" primarily through the farce of multiple emails sent to their account with more or less the same message each time.UPDATE: Following this review, they are now harassing me on my mobile phone at 8:30 in the evening, despite explicit instructions not to contact me unless they've made substantive progress on my case, and by email to a designated account only. I'm clearly dealing with a steaming sewer of ineptitude and complete disregard over here.FURTHER UPDATE: It turns out that Trip.com has opened multiple cases for my problem, resulting in further harassment of the passenger and evidently, crossed wires. ""Rachel"" clearly didn't get the memo that Trip.com's Customer Success Team has dealt with, and resolved my case, earlier this week (following much gaslighting and unreasonable requests though, I regret to add).Again, the lack of competence and basic communication shown here isn't exactly confidence boosting. And no amount of claims that I ""failed"" to communicate with you on this matter will convince me to either remove or modify my rating at this point, because this has been a truly, truly awful experience from beginning to end.Date of experience: 15 February 2024","1"
"174","Fantastic app… very convenient and…Fantastic app… very convenient and intuitive… full fill my holidays included guide to visit same places we want to know better our history.Date of experience: 15 February 2024","5"
"175","Very Convenince for customerVery Convenince for customer, i love your  application for my travelingDate of experience: 15 February 2024","5"
"176","please informed in case need to book…please informed in case need to book change date how much to chargeDate of experience: 15 February 2024","3"
"177","Really fast servicesDate of experience: 15 February 2024","5"
"178","Stayed a night at Impiana Senai HotelStayed a night at Impiana Senai Hotel, comfortable room and friendly staffs.Date of experience: 10 February 2024","4"
"179","easiest way to bookDate of experience: 15 February 2024","5"
"180","Never book ticket from them it’s big…Never book ticket from them it’s big lie behind their representatives statement.Date of experience: 14 February 2024","1"
"181","Will definitely use again!Fast, smooth, secureDate of experience: 25 January 2024","5"
"182","Reliable agentReliable agent.will use again next timwDate of experience: 11 February 2024","5"
"183","Good reservationDate of experience: 12 February 2024","5"
"184","The site is to completed to much…The site is to completed to much information on each pageDate of experience: 08 February 2024","2"
"185","I have bought 6 ticket but tour perosn…I have bought 6 ticket but tour perosn only bought 5 ticket as they told my small baby not need ticket   So I would request u to refund me that amt.Date of experience: 12 February 2024","3"
"186","I m happy for the vol good jobDate of experience: 10 February 2024","4"
"187","Good price no problems  bookingDate of experience: 10 February 2024","4"
"188","I’ve enjoyed every aspect of this appI’ve enjoyed every aspect of this app. The honestly and customer service has also been a major helpline in making everything smooth sail for me. The only problem I have with this app is I have no problem with this app ..Date of experience: 12 February 2024","5"
"189","Awesome flightAwesome flight, seat selection is good, i happyDate of experience: 30 August 2023","5"
"190","Definitely going back to the hotelDefinitely going back to the hotel. Everything was good from front office, reservation team, housekeeping and f&b staffs. The bed is comfortable, the room is clean, the shower was clean except for some stain on the wall. I hope aircond can be control by us because it can go until 17’c in the morning.Date of experience: 09 February 2024","5"
